STN,37022_ANTSIRABE_AERO,34155_ANTANANARIVO_DMH,34166_IVATO_AERO,36516_IFANJA,36537_ANKADINONDRY_SAKAY,36520_MIARINARIVO,STN_mean
1985-08-03,0,0,0,0,0,0,0
1985-08-04,0,0,0,0,0,0,0
1985-08-05,0,0,0,0,0,0,0
1985-08-06,0,0,0,0,0,0,0
1985-08-07,0,0,0,0,0,0,0
1985-08-08,0,0,0,0,0,0,0
1985-08-09,0,0,0,0,0,0,0
1985-08-10,0,0,0,0,0,0,0
1985-08-11,0.038,0,0,0,0,0,0.006333333
1985-08-12,0.753,0.293,0.146,0.037,0,0.036,0.210833333
1985-08-13,0,0,0,0,0,0,0
1985-08-14,0,0.002,0.096,0,0,0,0.016333333
1985-08-15,1.342,0,0,0,0.849,0,0.365166667
1985-08-16,0.063,0.008,0.012,0,0,0,0.013833333
1985-08-17,0,0,0,0,0,0,0
1985-08-18,0,0,0,0,0,0,0
1985-08-19,0,0.466,0.568,0,0,0,0.172333333
1985-08-20,0,0.576,0.008,0,0,0,0.097333333
1985-08-21,0,0.986,1.087,0.003,0,0.023,0.349833333
1985-08-22,0.402,0.876,0.679,0.187,0.058,0.177,0.3965
1985-08-23,0.214,0,0.269,0.263,0.179,0.334,0.209833333
1985-08-24,0,0,0,0,0,0,0
1985-08-25,0.01,0,0,0,0,0,0.001666667
1985-08-26,1.025,0,0,0,0.974,0,0.333166667
1985-08-27,0.912,0,0,0,0.566,0,0.246333333
1985-08-28,0.363,0,0,0,0,0,0.0605
1985-08-29,0.902,1.515,1.556,0.178,0,0.163,0.719
1985-08-30,0.113,0.059,0.069,0.044,0,0.041,0.054333333
1985-08-31,0,0,0,0,0,0,0
1985-09-01,0,0,0,0,0,0,0
1985-09-02,0,0,0,0,0,0,0
1985-09-03,0,0,0,0,0,0,0
1985-09-04,0,0,0,0,0,0,0
1985-09-05,0,0,0,0,0,0,0
1985-09-06,0,0,0,0,0,0,0
1985-09-07,0,0,0,0,0,0,0
1985-09-08,0,0,0,0,0,0,0
1985-09-09,0,0,0,0,0,0,0
1985-09-10,0,0,0,0,0,0,0
1985-09-11,0,0.05,0.044,0.035,0,0.033,0.027
1985-09-12,6.91,0.074,0.204,0.128,0.414,0.119,1.308166667
1985-09-13,0,0,0,0,0,0,0
1985-09-14,0,0,0,0,0,0,0
1985-09-15,0,0,0,0,0,0,0
1985-09-16,0,0,0,0,0,0,0
1985-09-17,0,0,0,0,0,0,0
1985-09-18,0.072,0,0,0,0.037,0,0.018166667
1985-09-19,3.568,0,0,0,0.007,0,0.595833333
1985-09-20,2.339,0,0,0,0,0,0.389833333
1985-09-21,14.639,2.546,4.142,7.845,9.613,6.566,7.5585
1985-09-22,0.901,0.042,1.135,1.043,0.934,1.188,0.873833333
1985-09-23,0.277,0.319,0.234,0,0,0,0.138333333
1985-09-24,0.22,0.034,0.038,0,0,0,0.048666667
1985-09-25,0,0,0,0,0,0,0
1985-09-26,0,0,0,0,0,0,0
1985-09-27,0,0,0,0,1.129,0,0.188166667
1985-09-28,0,0,0,0,0,0,0
1985-09-29,0,0,0,1.85,0,0.094,0.324
1985-09-30,0,0,0,0,0,0,0
1985-10-01,0,0,0,0,2,0,0.333333333
1985-10-02,0,0,0,0,0,0,0
1985-10-03,0,0,0,0,0,0,0
1985-10-04,0,0,0,0,0,0,0
1985-10-05,0,0,0,0,0,0,0
1985-10-06,0,0,0,0,0,0,0
1985-10-07,0,0,0,0,0,0,0
1985-10-08,0,0,0,0,0,0,0
1985-10-09,0,0,0,0,0,0,0
1985-10-10,0,0,0,0,0,0,0
1985-10-11,0,0,0,0,0,0,0
1985-10-12,0.1,0.046,0.062,0.055,0.018,0.053,0.055666667
1985-10-13,0,0.012,0,0,0,0,0.002
1985-10-14,21.158,5.793,11.543,23.13,16.227,23.245,16.84933333
1985-10-15,7.697,1.396,0.198,3.967,2.866,1.974,3.016333333
1985-10-16,0,0,0,0,0,0,0
1985-10-17,0,0,0,0,0,0,0
1985-10-18,0,0,0,0,1.391,0,0.231833333
1985-10-19,2.078,0,0,0,0.068,0,0.357666667
1985-10-20,2.209,0,0,0.131,9.587,0.235,2.027
1985-10-21,25.4,8.717,13.939,17.414,16.106,16.613,16.36483333
1985-10-22,15.707,9.469,19.054,16.766,0,16.754,12.95833333
1985-10-23,7.937,0.091,6.58,15.904,20.458,14.926,10.98266667
1985-10-24,1.823,0.004,0.004,0,0.433,0,0.377333333
1985-10-25,0.061,0.663,0.341,0.203,0.114,0.198,0.263333333
1985-10-26,0.829,0,0,0,1.317,0,0.357666667
1985-10-27,2.564,0,0,1.338,0.747,1.13,0.963166667
1985-10-28,0,0,0,0,0.025,0,0.004166667
1985-10-29,0.23,0,0,0,0,0,0.038333333
1985-10-30,1.337,0,0,0,0,0,0.222833333
1985-10-31,1.146,0,0,1.19,0.7,1.013,0.674833333
1985-11-01,10.738,0.274,0,17.406,13.045,13.545,9.168
1985-11-02,0,0,0,2.613,5.751,0.861,1.5375
1985-11-03,0.814,0,0,0,1.966,0,0.463333333
1985-11-04,0,0,0,0,1.912,0,0.318666667
1985-11-05,0,0,0,0.625,0,0.76,0.230833333
1985-11-06,5.926,0,0,0,2.012,0,1.323
1985-11-07,6.925,0,0,0,0.377,0,1.217
1985-11-08,10.351,0,0,0,15.467,0,4.303
1985-11-09,5.666,0,0,1.69,1.484,1.434,1.712333333
1985-11-10,3.547,5.538,0,0,0.449,0,1.589
1985-11-11,20.354,33.349,25.653,7.167,0,8.192,15.78583333
1985-11-12,10.554,22.936,24.972,0.008,0,0.603,9.8455
1985-11-13,0,0.017,0.015,14.406,13.411,19.4,7.874833333
1985-11-14,0,0,0,0,0,0,0
1985-11-15,0,0.026,0.065,0.033,0,0.031,0.025833333
1985-11-16,0.013,0,0,0.514,2.711,0.524,0.627
1985-11-17,0,0,0,2.294,7.843,2.024,2.026833333
1985-11-18,0,0,0,0,0.004,0,0.000666667
1985-11-19,0,0,0,0,0,0,0
1985-11-20,3.338,0.023,0.027,0,0,0,0.564666667
1985-11-21,5.133,0,0,0,0.002,0,0.855833333
1985-11-22,8.614,0.097,0.828,0.668,1.032,0.729,1.994666667
1985-11-23,0,1.541,0.076,0.718,0.288,1.054,0.612833333
1985-11-24,0,0.278,0.066,0,0,0.022,0.061
1985-11-25,18.535,1.258,2.456,0.986,22.908,1.731,7.979
1985-11-26,9.236,31.369,31.181,12.391,5.866,12.603,17.10766667
1985-11-27,20.287,8.901,14.498,23.9,44.957,21.868,22.40183333
1985-11-28,15.463,4.548,6.184,0.001,0.71,0.004,4.485
1985-11-29,0.39,3.878,10.336,5.526,3.939,6.357,5.071
1985-11-30,5.741,2.78,2.872,4.312,6.068,4.348,4.3535
1985-12-01,21.287,11.843,18.94,1.857,0.782,2.135,9.474
1985-12-02,5.882,4.864,6.314,11.21,16.096,5.88,8.374333333
1985-12-03,1.485,4.291,5.26,8.221,15.661,7.366,7.047333333
1985-12-04,4.549,2.483,0.726,1.061,2.93,1.356,2.184166667
1985-12-05,7.023,14.382,16.273,6.459,3.86,9.588,9.5975
1985-12-06,2.118,0,0.112,12.335,17.881,8.964,6.901666667
1985-12-07,0.907,0.093,0.097,1.346,1.006,0.291,0.623333333
1985-12-08,0,0,0,0,0,0,0
1985-12-09,0,0,0,0,0,0,0
1985-12-10,0,0,0,0,0,0,0
1985-12-11,0,1.414,1.224,1.046,0,0,0.614
1985-12-12,0.026,1.246,1.084,1.637,0,0.675,0.778
1985-12-13,8.457,1.017,0.024,0,0,0,1.583
1985-12-14,11.541,5.902,15.056,11.218,10.489,8.641,10.4745
1985-12-15,20.333,3.025,11.687,18.541,25.641,15.037,15.71066667
1985-12-16,17.274,17.117,15.362,0.485,0.184,1.039,8.576833333
1985-12-17,0.05,3.476,11.081,6.632,3.546,7.391,5.362666667
1985-12-18,0,1.918,2.164,0,0,0,0.680333333
1985-12-19,7.705,11.311,11.188,0,0.282,1.781,5.377833333
1985-12-20,0.379,9.127,9.027,31.373,39.321,34.325,20.592
1985-12-21,11.115,9.172,17.373,34.79,39.721,36.917,24.848
1985-12-22,6.865,7.648,14.454,11.456,16.318,7.174,10.6525
1985-12-23,0,0.024,0.008,3.228,7.976,3.349,2.430833333
1985-12-24,0,0,0.005,0.114,0.692,1.054,0.310833333
1985-12-25,2.393,1.668,1.022,1.98,1.272,2.838,1.862166667
1985-12-26,15.391,10.756,15.88,16.439,17.749,19.404,15.9365
1985-12-27,4.336,38.292,32.509,22.77,13.144,24.072,22.5205
1985-12-28,5.883,14.737,9.912,17.394,10.263,18.091,12.71333333
1985-12-29,2.755,33.663,36.842,17.012,27.612,20.232,23.01933333
1985-12-30,13.059,11.025,19.063,17.056,21.917,16.792,16.48533333
1985-12-31,9.936,14.089,18.342,13.336,7.545,14.003,12.87516667
1986-01-01,32.928,32.797,25.566,22.917,23.018,10.569,24.6325
1986-01-02,6.611,4.307,7.501,15.898,29.908,14.286,13.08516667
1986-01-03,0,0,0,0.288,0.073,0.005,0.061
1986-01-04,0,0.033,0.818,2.244,8.491,0.942,2.088
1986-01-05,10.586,8.666,9.772,7.216,5.434,3.094,7.461333333
1986-01-06,0.119,8.228,5.737,1.779,12.005,2.518,5.064333333
1986-01-07,0.089,3.046,0.18,1.095,7.575,0.833,2.136333333
1986-01-08,0.049,0,0.582,2.206,3.302,1.591,1.288333333
1986-01-09,0,0.556,0.587,0.402,1.357,0.366,0.544666667
1986-01-10,0,0,0.015,0.044,0.382,0.019,0.076666667
1986-01-11,0.075,0,0,0.098,2.208,0.016,0.3995
1986-01-12,0.051,2.283,2.534,2.417,7.226,2.789,2.883333333
1986-01-13,1.095,0.84,2.276,7.218,5.743,4.702,3.645666667
1986-01-14,0,0,0,0,0.495,0,0.0825
1986-01-15,0.036,0,0,0,2.727,0,0.4605
1986-01-16,0,0,0,0,0,0,0
1986-01-17,0,0,0,0,0,0,0
1986-01-18,0,0,0,1.939,1.015,1.637,0.765166667
1986-01-19,0.091,0,0,0,1.435,0,0.254333333
1986-01-20,0.424,0,0,0.015,7.149,0.041,1.2715
1986-01-21,0,0.068,0.078,1.407,0.914,1.824,0.715166667
1986-01-22,17.457,6.917,1.093,0,1.688,0.332,4.581166667
1986-01-23,25.43,8.606,7.986,21.286,34.06,25.393,20.46016667
1986-01-24,18.035,24.738,20.682,18.202,25.953,18.464,21.01233333
1986-01-25,24.022,1.43,6.038,7.938,8.278,10.331,9.672833333
1986-01-26,0.151,0.197,3.474,4.189,17.747,6.951,5.4515
1986-01-27,14.961,12.104,10.118,12.563,26.895,22.326,16.4945
1986-01-28,6.171,9.307,6.601,5.802,1.985,5.795,5.9435
1986-01-29,0,0,0,0,0,0,0
1986-01-30,0.006,0,0,0,0,0,0.001
1986-01-31,0,0,0,0,0,0,0
1986-02-01,0.915,1.461,1.405,3.059,3.416,3.908,2.360666667
1986-02-02,0.546,1.163,1.086,0.931,0.293,0.845,0.810666667
1986-02-03,0.026,0,0,0,0,0,0.004333333
1986-02-04,0.036,0.905,0,0,0.018,0,0.159833333
1986-02-05,6.72,4.982,1.966,0.14,2.687,1.93,3.070833333
1986-02-06,15.962,4.394,2.735,13.693,13.98,10.571,10.2225
1986-02-07,22.087,10.053,8.61,11.623,18.496,9.81,13.4465
1986-02-08,0,0,0.061,0.049,2.557,0,0.4445
1986-02-09,0.102,0.012,0.025,1.001,0.008,1.084,0.372
1986-02-10,0,0.05,0,0,0,0,0.008333333
1986-02-11,6.934,19.241,17.24,2.972,0,0.255,7.773666667
1986-02-12,28.841,11.062,13.986,33.152,27.084,28.532,23.77616667
1986-02-13,14.959,14.28,15.516,28.894,34.521,27.707,22.64616667
1986-02-14,23.088,41.773,44.12,34.124,21.165,31.894,32.694
1986-02-15,26.779,5.473,9.226,26.749,32.353,28.398,21.49633333
1986-02-16,21.294,38.185,35.233,30.243,23.816,22.849,28.60333333
1986-02-17,27.674,16.466,12.073,19.545,42.102,15.814,22.279
1986-02-18,24.654,25.015,20.192,22.386,21.016,19.897,22.19333333
1986-02-19,14.157,28.504,29.391,31.639,14.872,29.009,24.59533333
1986-02-20,7.866,14.548,15.22,9.651,14.125,9.431,11.80683333
1986-02-21,9.222,2.724,3.619,17.011,19.116,14.206,10.983
1986-02-22,5.52,7.604,6.384,13.454,16.874,12.665,10.41683333
1986-02-23,0.972,0,0.549,0.591,0.383,0.682,0.5295
1986-02-24,0,0,0,0,0,0,0
1986-02-25,0,9.724,1.101,0,0,0,1.804166667
1986-02-26,0,2.092,8.163,0.202,0.001,0,1.743
1986-02-27,4.864,0,0,0,0,0,0.810666667
1986-02-28,0.777,0,0.025,0.025,0.478,0.026,0.221833333
1986-03-01,4.832,23.679,18.879,7.092,2.727,12.413,11.60366667
1986-03-02,6.326,0.017,3.687,4.493,14.784,4.227,5.589
1986-03-03,0,0,0,0.087,12.885,0.052,2.170666667
1986-03-04,0,0,0,0,0.003,0,0.0005
1986-03-05,0.026,0.01,0.023,1.228,0.836,1.694,0.636166667
1986-03-06,0.131,0.07,0.065,1.108,0.663,0.932,0.494833333
1986-03-07,0.106,0,0.055,0.034,0,0,0.0325
1986-03-08,0.714,1.811,1.3,1.224,0.373,0.534,0.992666667
1986-03-09,0,0,0,0,0,0,0
1986-03-10,0,0,0.021,0,9.767,0,1.631333333
1986-03-11,0,0,0,0,1.57,0,0.261666667
1986-03-12,0,0,0,0.958,12.406,1.003,2.3945
1986-03-13,0.115,1.131,3.854,3.587,0.601,4.24,2.254666667
1986-03-14,10.389,17.835,18.639,5.619,1.361,8.988,10.47183333
1986-03-15,50.352,54.946,70.223,10.325,3.365,14.664,33.97916667
1986-03-16,17.198,15.141,26.125,49.837,33.039,41.672,30.502
1986-03-17,13.04,1.521,1.337,30.595,52.314,22.205,20.16866667
1986-03-18,4.8,0.131,0.12,1.755,10.697,1.428,3.155166667
1986-03-19,0,0.166,0.375,0,0,0,0.090166667
1986-03-20,0.139,0.036,0.036,0.092,0.073,0.089,0.0775
1986-03-21,2.872,0.213,0.213,0.022,0.036,0.013,0.5615
1986-03-22,0,4.759,4.29,3.423,0.416,0.003,2.1485
1986-03-23,0,0,0,0,0,0,0
1986-03-24,0,0,0,0.013,8.37,0.013,1.399333333
1986-03-25,0.976,0.214,0.272,0.161,0.463,0,0.347666667
1986-03-26,2.05,4.383,6.834,13.864,8.316,5.061,6.751333333
1986-03-27,0.349,0,0,5.265,10.002,4.477,3.348833333
1986-03-28,0,0,0,0.013,0.009,0.013,0.005833333
1986-03-29,0.477,0,0,0.013,5.054,0.013,0.926166667
1986-03-30,0,0,0,0,0,0,0
1986-03-31,0,0,0,0,0,0,0
1986-04-01,0,0,0.008,0,0,0,0.001333333
1986-04-02,0,0,0,3.723,0,0.304,0.671166667
1986-04-03,0,0,0.547,0.485,3.533,0.58,0.8575
1986-04-04,0,0,0,0,0,0,0
1986-04-05,0.115,0,0,0.013,0.009,0.013,0.025
1986-04-06,0.045,0.059,0.038,0.023,0,0.013,0.029666667
1986-04-07,0.29,0,0,0,1.16,0,0.241666667
1986-04-08,4.15,0,0.212,1.618,2.503,1.944,1.737833333
1986-04-09,5.365,0,0,0.013,0.007,0.019,0.900666667
1986-04-10,7.411,0.016,0,0,0.288,0,1.285833333
1986-04-11,0,0,0,0,5.189,0,0.864833333
1986-04-12,0.064,0.088,0,0,0,0,0.025333333
1986-04-13,7.017,26.068,22.249,8.308,7.909,7.685,13.206
1986-04-14,2.24,4.501,15.335,12.475,2.913,11.961,8.2375
1986-04-15,2.929,2.161,4.844,6.069,5.615,5.187,4.4675
1986-04-16,3.055,0,0.498,0.44,0.306,0.526,0.804166667
1986-04-17,0.849,10.035,7.54,9.125,0.243,9.842,6.272333333
1986-04-18,12.316,3.864,14.969,22.621,16.865,23.051,15.61433333
1986-04-19,8.517,0.912,0.161,5.012,9.64,4.831,4.8455
1986-04-20,6.956,12.749,9.59,0.26,3.713,2.53,5.966333333
1986-04-21,0,2.805,0.818,19.765,4.458,17.824,7.611666667
1986-04-22,0,0,0,8.902,2.672,6.3,2.979
1986-04-23,3.432,0.025,0.569,0.49,17.138,0.567,3.7035
1986-04-24,0.715,0,1.4,1.441,8.966,1.74,2.377
1986-04-25,0.56,0.299,7.229,4.591,18.545,5.568,6.132
1986-04-26,10.088,0.125,0.539,0.96,11.333,1.004,4.008166667
1986-04-27,9.822,0,0,1.682,3.794,1.436,2.789
1986-04-28,3.865,3.96,5.9,7.918,8.67,9.865,6.696333333
1986-04-29,8.048,0.401,11.002,15.372,9.132,20.401,10.726
1986-04-30,4.226,6.771,4.036,0.772,0.61,1.288,2.9505
1986-05-01,0.86,1.526,1.435,1.229,0.025,1.17,1.040833333
1986-05-02,0,1.509,1.22,1.225,0.055,1.227,0.872666667
1986-05-03,0.17,8.957,10.384,0.552,0.41,0.706,3.529833333
1986-05-04,16.508,22.443,23.712,8.914,2.534,9.47,13.93016667
1986-05-05,0.759,1.781,3.842,3.179,8.048,3.316,3.4875
1986-05-06,0,0,0,0,0,0,0
1986-05-07,0.038,0.672,0,0.442,0.009,0.536,0.282833333
1986-05-08,0,0,0,0,0,0,0
1986-05-09,0.097,0,0,0.013,0.067,0.014,0.031833333
1986-05-10,1.79,0.382,0,0.298,0.004,0.352,0.471
1986-05-11,0.112,0,0,0.013,0.009,0.014,0.024666667
1986-05-12,0,0,0,0,0,0,0
1986-05-13,0,1.045,0.01,0.682,0.009,0.825,0.4285
1986-05-14,0,0,0,0,0,0,0
1986-05-15,0,0,0,0,0,0,0
1986-05-16,0.059,0,0,0.013,0.009,0.014,0.015833333
1986-05-17,0,0,0,0,0,0,0
1986-05-18,0.683,0,0,0,0,0,0.113833333
1986-05-19,0.74,0,0,0,0,0,0.123333333
1986-05-20,0,0,0,0,0,0,0
1986-05-21,0.042,0.071,0.065,1.06,0.612,0.901,0.4585
1986-05-22,0,0,0.001,0,0,0,0.000166667
1986-05-23,0,0.004,0,0,0,0,0.000666667
1986-05-24,0,0,0.001,0,0,0,0.000166667
1986-05-25,0,0,0,0,0,0,0
1986-05-26,0,0,0,0,0,0,0
1986-05-27,0,0,0,0,0,0,0
1986-05-28,0,0,0.005,0,0,0,0.000833333
1986-05-29,0.057,0,0,0,0,0,0.0095
1986-05-30,0,0,0,0,0,0,0
1986-05-31,0,0,0,0,0,0,0
1986-06-01,0.019,0,0,0.013,0.009,0.013,0.009
1986-06-02,0,0,0,0,0,0,0
1986-06-03,0,0,0,0,0,0,0
1986-06-04,0,0,0,0,0,0,0
1986-06-05,0,0,0,0,0,0,0
1986-06-06,0,0,0,0,0,0,0
1986-06-07,0,0,0,0,0,0,0
1986-06-08,0,0,0,0,0,0,0
1986-06-09,0,0,0,0,0,0,0
1986-06-10,0,0,0,0,0,0,0
1986-06-11,0,0.533,0.238,0,0,0,0.1285
1986-06-12,0,0,0.003,0,0,0,0.0005
1986-06-13,0,0,0,0,0,0,0
1986-06-14,0,0,0,0,0,0,0
1986-06-15,0,0,0,0,0,0,0
1986-06-16,0,0,0,0.013,0.009,0.013,0.005833333
1986-06-17,0,0,0,0,0,0,0
1986-06-18,0,0.012,0.011,0.009,0,0,0.005333333
1986-06-19,0.013,0,0,0.013,0.009,0.013,0.008
1986-06-20,0.006,0,0,0.013,0.009,0.013,0.006833333
1986-06-21,0,0,0,0,0,0,0
1986-06-22,0,0,0,0,0,0,0
1986-06-23,0,0,0,0,0,0,0
1986-06-24,0.014,0,0,0,0,0,0.002333333
1986-06-25,0,0,0,0,0,0,0
1986-06-26,0.057,0,0,0.013,0.009,0.013,0.015333333
1986-06-27,0,0,0,0.013,0.009,0.013,0.005833333
1986-06-28,0.041,0,0,0.013,0.009,0.013,0.012666667
1986-06-29,0.376,0,0,0.013,0.009,0.013,0.0685
1986-06-30,0.299,0.058,0.056,0.24,0.162,0.225,0.173333333
1986-07-01,0,0,0,0,0,0,0
1986-07-02,0,0,0,0,0,0,0
1986-07-03,0.098,0.238,0.31,0.119,0.021,0.112,0.149666667
1986-07-04,0,0,0,0,0,0,0
1986-07-05,0,0,0,0,0,0,0
1986-07-06,0.061,0.011,0.011,0.013,0.009,0.013,0.019666667
1986-07-07,0,0,0.005,0,0,0,0.000833333
1986-07-08,0.051,0,0,0.013,0.009,0.013,0.014333333
1986-07-09,0,0,0,0,0,0,0
1986-07-10,0,0,0,0,0,0,0
1986-07-11,0,0,0.001,0,0,0,0.000166667
1986-07-12,0,0,0,0,0,0,0
1986-07-13,0,0,0,0,0,0,0
1986-07-14,0.038,0,0,0.013,0.009,0.013,0.012166667
1986-07-15,0,0,0,0,0,0,0
1986-07-16,0,0,0,0,0,0,0
1986-07-17,0.013,0,0,0.013,0.009,0.013,0.008
1986-07-18,0,0,0,0,0,0,0
1986-07-19,0.013,0,0,0.013,0.009,0.013,0.008
1986-07-20,0.026,0,0,0.013,0.009,0.013,0.010166667
1986-07-21,0,0.002,0,0,0,0,0.000333333
1986-07-22,0,0,0,0,0,0,0
1986-07-23,0,0.001,0,0,0,0,0.000166667
1986-07-24,0,0,0,0,0,0,0
1986-07-25,0,0,0,0,0,0,0
1986-07-26,0,0,0,0,0,0,0
1986-07-27,0,0,3.773,3.682,2.568,4.427,2.408333333
1986-07-28,0,0,0.008,0,0,0,0.001333333
1986-07-29,0,0.032,2.984,0,0,0,0.502666667
1986-07-30,0,0,0.06,0,0,0.058,0.019666667
1986-07-31,0.275,2.782,3.104,3.151,0.313,3.076,2.116833333
1986-08-01,0,0.357,0.012,0.27,0.01,0.328,0.162833333
1986-08-02,0,1.347,2.803,1.309,0.495,1.371,1.220833333
1986-08-03,1.238,2.216,2.614,4.137,0.687,1.902,2.132333333
1986-08-04,0.528,0.329,0.321,0.576,0.234,0.691,0.4465
1986-08-05,0.795,0.704,0.343,0.101,0.016,0.18,0.3565
1986-08-06,0,0,0.026,0,0,0,0.004333333
1986-08-07,0,0,0,0,0,0,0
1986-08-08,0,0,0,0,0,0,0
1986-08-09,0,0,0,0,0,0,0
1986-08-10,0,0,0,0,0,0,0
1986-08-11,0.036,0,0.012,0.015,0.01,0.018,0.015166667
1986-08-12,0,0,0,0,0,0,0
1986-08-13,0,0,0,0,0,0,0
1986-08-14,0.048,0,0.012,0.015,0.01,0.018,0.017166667
1986-08-15,0.024,0,0.012,0.015,0.01,0.018,0.013166667
1986-08-16,0.036,0.326,0.012,0.247,0.01,0.3,0.155166667
1986-08-17,14.483,2.665,2.661,0,0,0,3.3015
1986-08-18,0,0,0.01,0,0,0,0.001666667
1986-08-19,4.825,0,0.012,0.099,0.01,0.018,0.827333333
1986-08-20,0.977,0,0.012,0.015,0.497,0.018,0.253166667
1986-08-21,0,0,0,0,0,0,0
1986-08-22,0.117,0,0.012,0.015,0.01,0.018,0.028666667
1986-08-23,0,0,0,0,0,0,0
1986-08-24,0,0,0,0,0,0,0
1986-08-25,0,0,0,0,0,0,0
1986-08-26,0,0,0,0,0,0,0
1986-08-27,0,0.18,0.012,0.143,0.01,0.174,0.0865
1986-08-28,0,0,0,0,0,0,0
1986-08-29,0,0,0,0,0,0,0
1986-08-30,0,0,0,0,0,0,0
1986-08-31,0,0,0.012,0.017,0.013,0.022,0.010666667
1986-09-01,0,2.002,1.373,1.497,0.009,1.605,1.081
1986-09-02,0,0,0.006,0,0,0,0.001
1986-09-03,0,0,0,0,0,0,0
1986-09-04,0,0,0.002,0,0,0,0.000333333
1986-09-05,0,0,0,0,0,0,0
1986-09-06,0,0,0,0,0,0,0
1986-09-07,0,0,0,0,0,0,0
1986-09-08,0,0,0,0,0,0,0
1986-09-09,0,0,0,0,0,0,0
1986-09-10,0,0,0,0,0,0,0
1986-09-11,0,0,0.001,0,0,0,0.000166667
1986-09-12,0,0,0,0,0,0,0
1986-09-13,0,0,0,0,0,0,0
1986-09-14,0,0,0,0,0,0,0
1986-09-15,0,0,0,0,0.01,0,0.001666667
1986-09-16,0,0,0,0,0,0,0
1986-09-17,0,0,0,0,0,0,0
1986-09-18,0,0,0,0,0,0,0
1986-09-19,0,0,0,0,0,0,0
1986-09-20,0,0,0,0,0,0,0
1986-09-21,0,0,0,0,0,0,0
1986-09-22,0,0,0,0,0,0,0
1986-09-23,0,0,0,0,0,0,0
1986-09-24,0,0,0,0.01,0.006,0.013,0.004833333
1986-09-25,0,0,0,0,0,0,0
1986-09-26,0,0,0,0.01,0.006,0.013,0.004833333
1986-09-27,0,0,0,0,0,0,0
1986-09-28,0,1.942,1.041,2.136,5.9,0.133,1.858666667
1986-09-29,0,0,0,0,0,0,0
1986-09-30,0,0,0,0,0,0,0
1986-10-01,0,0.006,0.005,0.773,0.242,0.505,0.255166667
1986-10-02,5.057,8.345,5.573,2.719,11.128,3.846,6.111333333
1986-10-03,9.298,8.033,7.841,4.307,1.601,4.622,5.950333333
1986-10-04,1.017,3.178,1.669,5.192,2.574,6.767,3.3995
1986-10-05,0.689,6.075,11.593,0,0,0,3.0595
1986-10-06,10.375,9.164,18.442,2.776,5.668,8.411,9.139333333
1986-10-07,12.752,0.293,1.318,6.697,0.808,2.693,4.0935
1986-10-08,2.389,0,0.516,2.97,0.65,2.002,1.421166667
1986-10-09,0.425,0,0,0.978,0.573,1.515,0.581833333
1986-10-10,0.329,6.321,13.771,3.172,0.548,3.73,4.645166667
1986-10-11,20.664,0.212,4.001,6.557,2.369,4.642,6.4075
1986-10-12,30.221,4.321,4.379,33.576,38.545,31.464,23.751
1986-10-13,16.487,21.967,18.833,13.197,10.27,16.734,16.248
1986-10-14,8.048,0,2.351,0.652,0,0.711,1.960333333
1986-10-15,0.662,5.137,4.752,1.815,0,1.75,2.352666667
1986-10-16,0,12.014,17.836,0,0,0,4.975
1986-10-17,4.594,17.831,18.997,6.733,0.888,12.603,10.27433333
1986-10-18,9.619,11.722,19.195,6.769,0,4.705,8.668333333
1986-10-19,29.924,6.759,12.4,0,0,0.022,8.184166667
1986-10-20,0.04,6.402,0.286,0,10.111,0.288,2.8545
1986-10-21,4.277,1.787,4.716,4.68,14.752,3.144,5.559333333
1986-10-22,7.715,3.931,1.423,0.947,15.44,1.211,5.111166667
1986-10-23,0,0.007,0,0,0,0,0.001166667
1986-10-24,0.177,0.483,0.442,0.988,0.562,0.906,0.593
1986-10-25,20.342,1.573,0.256,0,0,0.113,3.714
1986-10-26,16.613,4.589,7.026,30.395,37.951,29.09,20.944
1986-10-27,10.19,4.043,8.49,10.43,5.963,5.839,7.4925
1986-10-28,0.274,2.178,2.401,0.525,0.137,0.581,1.016
1986-10-29,3.743,0,0.098,9.903,4.233,9.049,4.504333333
1986-10-30,30.107,38.54,39.068,19.104,0.391,13.372,23.43033333
1986-10-31,10.777,15.695,17.521,28.404,19.102,36.982,21.4135
1986-11-01,5.331,0.459,0,7.267,7.589,9.736,5.063666667
1986-11-02,0,0,0,0,0,0,0
1986-11-03,0,0.052,0.064,2.613,4.76,3.257,1.791
1986-11-04,0,0,0,2.461,1.512,2.095,1.011333333
1986-11-05,0,0,0,0.117,3.469,0,0.597666667
1986-11-06,0,0,0,0,0,0,0
1986-11-07,0.894,5.042,4.722,0,0.002,0,1.776666667
1986-11-08,0,0,0,0,0,0,0
1986-11-09,0,0,0,0,0.431,1.118,0.258166667
1986-11-10,27.752,0,0,20.953,25.791,17.505,15.3335
1986-11-11,23.988,0,0.015,5.677,18.43,3.911,8.670166667
1986-11-12,7.171,0,0.142,16.5,17.721,14.894,9.404666667
1986-11-13,6.745,28.789,18.747,13.251,2.659,14.441,14.10533333
1986-11-14,3.771,17.248,16.228,0,1.209,1.845,6.716833333
1986-11-15,0,0.018,0.991,0.948,7.147,1.451,1.759166667
1986-11-16,8.547,13.63,11.168,0,0,0,5.5575
1986-11-17,15.577,0.309,0.641,5.456,5.025,2.675,4.947166667
